74.7 0 0.0 1 25.5 0 0 10.1 0.0 0.000 0 0.11 0
75.7 0 0.0 1 25.6 0 0 10.1 0.0 0.000 0 0.12 0
76.7 0 0.0 1 25.7 0 0 10.1 0.0 0.000 0 0.12 0
77.7 0 0.0 1 25.9 0 0 10.1 0.0 0.000 0 0.12 0
78.7 0 0.0 1 26.0 0 0 10.1 0.0 0.000 0 0.12 0
79.7 0 0.0 1 26.1 0 0 10.1 0.0 0.000 0 0.12 0
80.7 0 0.0 1 26.2 0 0 10.1 0.0 0.000 0 0.12 0
81.7 0 0.0 1 26.3 0 0 10.1 0.0 0.000 0 0.13 0
82.7 0 0.0 1 26.4 0 0 10.1 0.0 0.000 0 0.13 0
83.7 0 0.0 1 26.5 0 0 10.1 0.0 0.000 0 0.13 0
84.7 0 0.0 1 26.6 0 0 10.1 0.0 0.000 0 0.13 0
85.7 0 0.0 1 26.7 0 0 10.1 0.0 0.000 0 0.13 0
86.7 0 0.0 1 26.8 0 0 10.1 0.0 0.000 0 0.13 0
87.7 0 0.0 1 27.0 0 0 10.1 0.0 0.000 0 0.14 0
88.7 0 0.0 1 27.1 0 0 10.1 0.0 0.000 0 0.14 0
89.7 0 0.0 1 27.2 0 0 10.1 0.0 0.000 0 0.14 0
90.7 0 0.0 1 27.3 0 0 10.1 0.0 0.000 0 0.14 0
91.7 0 0.0 1 27.4 0 0 10.1 0.0 0.000 0 0.14 0
92.7 0 0.0 1 27.5 0 0 10.1 0.0 0.000 0 0.14 0
93.7 0 0.0 1 27.6 0 0 10.1 0.0 0.000 0 0.14 0
94.7 0 0.0 1 27.7 0 0 10.1 0.0 0.000 0 0.15 0
95.7 0 0.0 1 27.8 0 0 10.1 0.0 0.000 0 0.15 0
96.7 0 0.0 1 27.9 0 0 10.1 0.0 0.000 0 0.15 0
97.7 0 0.0 1 28.0 0 0 10.1 0.0 0.000 0 0.15 0
98.7 0 0.0 1 28.1 0 0 10.1 0.0 0.000 0 0.15 0
99.7 0 0.0 1 28.2 0 0 10.1 0.0 0.000 0 0.15 0
100.7 0 0.0 1 28.4 0 0 10.1 0.0 0.000 0 0.16 0
101.7 0 0.0 1 28.5 0 0 10.1 0.0 0.000 0 0.16 0
102.7 0 0.0 1 28.6 0 0 10.1 0.0 0.000 0 0.16 0
103.7 0 0.0 1 28.7 0 0 10.1 0.0 0.000 0 0.16 0
104.7 0 0.0 1 28.8 0 0 10.1 0.0 0.000 0 0.16 0
105.7 0 0.0 1 28.9 0 0 10.1 0.0 0.000 0 0.16 0
106.7 0 0.0 1 29.0 0 0 10.1 0.0 0.000 0 0.17 0
107.7 0 0.0 1 29.1 0 0 10.1 0.0 0.000 0 0.17 0
108.7 0 0.0 1 29.2 0 0 10.1 0.0 0.000 0 0.17 0
109.7 0 0.0 1 29.3 0 0 10.1 0.0 0.000 0 0.17 0
110.7 0 0.0 1 29.4 0 0 10.1 0.0 0.000 0 0.17 0
111.7 0 0.0 1 29.5 0 0 10.1 0.0 0.000 0 0.17 0
112.7 0 0.0 1 29.6 0 0 10.1 0.0 0.000 0 0.18 0
113.7 0 0.0 1 29.7 0 0 10.1 0.0 0.000 0 0.18 0
114.7 0 0.0 1 29.8 0 0 10.1 0.0 0.000 0 0.18 0
115.7 0 0.0 1 29.9 0 0 10.1 0.0 0.000 0 0.18 0
116.7 0 0.0 1 30.1 0 0 10.1 0.0 0.000 0 0.18 0
117.7 0 0.0 1 30.2 0 0 10.1 0.0 0.000 0 0.18 0
118.7 0 0.0 1 30.3 0 0 10.1 0.0 0.000 0 0.19 0
119.7 0 0.0 1 30.4 0 0 10.1 0.0 0.000 0 0.19 0
120.7 0 0.0 1 30.5 0 0 10.1 0.0 0.000 0 0.19 0
121.7 0 0.0 1 30.6 0 0 10.1 0.0 0.000 0 0.19 0
122.7 0 0.0 1 30.7 0 0 10.1 0.0 0.000 0 0.19 0
123.7 0 0.0 1 30.8 0 0 10.1 0.0 0.000 0 0.19 0
124.7 0 0.0 1 30.9 0 0 10.1 0.0 0.000 0 0.19 0
125.7 0 0.0 1 31.0 0 0 10.1 0.0 0.000 0 0.20 0
126.7 0 0.0 1 31.1 0 0 10.1 0.0 0.000 0 0.20 0
127.7 0 0.0 1 31.2 0 0 10.1 0.0 0.000 0 0.20 0
128.7 0 0.0 1 31.3 0 0 10.1 0.0 0.000 0 0.20 0
129.7 0 0.0 1 31.4 0 0 10.1 0.0 0.000 0 0.20 0
130.7 0 0.0 1 31.5 0 0 10.1 0.0 0.000 0 0.20 0
131.7 0 0.0 1 31.6 0 0 10.1 0.0 0.000 0 0.21 0
132.7 0 0.0 1 31.7 0 0 10.1 0.0 0.000 0 0.21 0
133.7 0 0.0 1 31.8 0 0 10.1 0.0 0.000 0 0.21 0
134.7 0 0.0 1 31.9 0 0 10.1 0.0 0.000 0 0.21 0
135.7 0 0.0 1 32.0 0 0 10.1 0.0 0.000 0 0.21 0
136.7 0 0.0 1 32.1 0 0 10.1 0.0 0.000 0 0.21 0
137.7 0 0.0 1 32.2 0 0 10.1 0.0 0.000 0 0.21 0
138.7 0 0.0 1 32.3 0 0 10.1 0.0 0.000 0 0.22 0
139.7 0 0.0 1 32.4 0 0 10.1 0.0 0.000 0 0.22 0
140.7 0 0.0 1 32.5 0 0 10.1 0.0 0.000 0 0.22 0
141.7 0 0.0 1 32.6 0 0 10.1 0.0 0.000 0 0.22 0
142.7 0 0.0 1 32.7 0 0 10.1 0.0 0.000 0 0.22 0
143.7 0 0.0 1 32.8 0 0 10.1 0.0 0.000 0 0.22 0
144.7 0 0.0 1 32.9 0 0 10.1 0.0 0.000 0 0.23 0
145.7 0 0.0 1 33.0 0 0 10.1 0.0 0.000 0 0.23 0
146.7 0 0.0 1 33.1 0 0 10.1 0.0 0.000 0 0.23 0
